y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1819,13,2341,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2341,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2351,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,20,0,29,31,0,27,2,0
1819,13,2351,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2351,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,37,1,41,7.3,0,39,2,0
1819,13,2361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,2371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,81,0,93,12.9,0,92,1,0
1819,13,2371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,2401,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,30,0,33,9.1,0,30,3,0
1819,13,2401,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2401,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2441,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,31,0,38,18.4,0,34,4,0
1819,13,2441,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2441,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2501,High Minority/High Poverty/Title I,10,School Chart,Teachers,13,16,0,29,44.8,1,26,2,3.45
1819,13,2501,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2501,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2511,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,35,0,38,7.9,0,35,3,0
1819,13,2511,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2511,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,41,0,47,12.8,0,42,5,0
1819,13,2521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2531,High Minority/High Poverty/Non-Title I,10,School Chart,Teachers,1,6,0,7,14.3,0,2,5,0
1819,13,2531,High Minority/High Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,2531,High Minority/High Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,2541,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,30,0,34,11.8,0,31,3,0
1819,13,2541,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2541,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2581,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,43,0,48,10.4,0,42,6,0
1819,13,2581,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2581,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2641,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,2,34,0,36,5.6,0,34,2,0
1819,13,2641,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2641,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2651,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,48,0,53,9.4,0,49,4,0
1819,13,2651,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2651,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2661,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,75,0,86,12.8,0,76,10,0
1819,13,2661,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2661,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,2701,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,8,61,0,69,11.6,0,60,9,0
1819,13,2701,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2701,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,2741,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,11,64,0,75,14.7,0,69,6,0
1819,13,2741,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2741,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,2781,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,40,1,42,2.4,0,41,1,0
1819,13,2781,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2781,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,14,0,17,17.6,0,16,1,0
1819,13,2801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,13,2801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2821,High Minority/High Poverty/Title I,10,School Chart,Teachers,5,23,0,28,17.9,0,26,2,0
1819,13,2821,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,13,2821,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,13,2881,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,46,0,48,4.2,0,45,3,0
1819,13,2881,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2881,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2891,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,2,40,0,42,4.8,0,40,2,0
1819,13,2891,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2891,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,2901,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,55,1,65,13.8,0,63,2,0
1819,13,2901,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2901,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,2911,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,23,29,0,52,44.2,0,48,4,0
1819,13,2911,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2911,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,2941,High Minority/High Poverty/Title I,10,School Chart,Teachers,18,26,0,44,40.9,0,37,7,0
1819,13,2941,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2941,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,2981,High Minority/High Poverty/Title I,10,School Chart,Teachers,10,13,0,23,43.5,0,23,0,0
1819,13,2981,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,2981,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,3000,High Minority/High Poverty/Title I,10,School Chart,Teachers,8,0,0,8,100,0,5,3,0
1819,13,3000,High Minority/High Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,3000,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,3001,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,12,0,21,42.9,0,20,1,0
1819,13,3001,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3001,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3002,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,46,0,0,46,100,0,41,5,0
1819,13,3002,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,3002,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,2,0,0,2,100,0,0,2,0
1819,13,3021,High Minority/High Poverty/Title I,10,School Chart,Teachers,14,17,0,31,45.2,0,28,3,0
1819,13,3021,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3021,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3026,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,46,1,0,47,97.9,0,44,3,0
1819,13,3026,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,3026,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,2,0,0,2,100,0,1,1,0
1819,13,3027,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,1,0,10,90,0,8,2,0
1819,13,3027,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3027,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,3029,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,1,0,3,66.7,0,3,0,0
1819,13,3029,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3029,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3030,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,27,13,20,60,45,0,36,24,0
1819,13,3030,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,3030,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3031,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,0,3,0,3,0,0,3,0,0
1819,13,3031,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,13,3031,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,3032,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,1,0,14,92.9,0,11,3,0
1819,13,3032,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,3032,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,3033,High Minority/Low Poverty/Title I,10,School Chart,Teachers,30,2,0,32,93.8,0,29,3,0
1819,13,3033,High Minority/Low Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,3033,High Minority/Low Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3034,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,41,2,0,43,95.3,0,42,1,0
1819,13,3034,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,3034,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,13,3041,High Minority/High Poverty/Title I,10,School Chart,Teachers,5,20,0,25,20,0,24,1,0
1819,13,3041,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3041,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3051,High Minority/High Poverty/Title I,10,School Chart,Teachers,5,22,0,27,18.5,0,27,0,0
1819,13,3051,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3051,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,13,3061,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,0,20,0,20,0,0,19,1,0
1819,13,3061,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,13,3061,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3100,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,20,6,0,26,76.9,0,22,4,0
1819,13,3100,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3100,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3101,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,59,0,66,10.6,0,63,3,0
1819,13,3101,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3101,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,1,1,0
1819,13,3111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,29,0,32,9.4,0,32,0,0
1819,13,3111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,3141,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,45,0,49,8.2,0,49,0,0
1819,13,3141,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3141,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3181,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,19,0,28,32.1,0,26,2,0
1819,13,3181,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3181,High Minority/High Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,3191,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,43,0,50,14,0,49,1,0
1819,13,3191,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3191,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3241,High Minority/High Poverty/Title I,10,School Chart,Teachers,5,12,0,17,29.4,0,16,1,0
1819,13,3241,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3241,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3261,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,48,0,53,9.4,0,44,9,0
1819,13,3261,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3261,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,13,3281,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,1,69,0,70,1.4,0,70,0,0
1819,13,3281,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3281,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,13,3301,High Minority/High Poverty/Title I,10,School Chart,Teachers,4,11,0,15,26.7,1,14,0,6.67
1819,13,3301,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3301,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3341,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,38,0,41,7.3,0,40,1,0
1819,13,3341,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3341,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3381,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,30,0,31,3.2,0,27,4,0
1819,13,3381,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,13,3381,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3421,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,52,0,59,11.9,0,56,3,0
1819,13,3421,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3421,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,3431,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,35,0,37,5.4,0,36,1,0
1819,13,3431,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3431,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3501,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,24,1,39,35.9,0,36,3,0
1819,13,3501,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3501,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3541,High Minority/High Poverty/Title I,10,School Chart,Teachers,5,18,0,23,21.7,0,23,0,0
1819,13,3541,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3541,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3581,High Minority/High Poverty/Title I,10,School Chart,Teachers,3,27,0,30,10,0,27,3,0
1819,13,3581,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3581,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3610,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,79,22,1,102,77.5,0,99,3,0
1819,13,3610,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,3610,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,3,1,0,4,75,0,3,1,0
1819,13,3621,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,28,62,0,90,31.1,0,58,32,0
1819,13,3621,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3621,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,1,0,3,66.7,0,2,1,0
1819,13,3661,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,43,0,49,12.2,1,44,4,2.04
1819,13,3661,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,13,3661,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3701,High Minority/High Poverty/Title I,10,School Chart,Teachers,13,29,0,42,31,0,39,3,0
1819,13,3701,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3701,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3741,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,58,0,62,6.5,0,59,3,0
1819,13,3741,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3741,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,1,1,0
1819,13,3781,High Minority/High Poverty/Title I,10,School Chart,Teachers,0,17,0,17,0,0,17,0,0
1819,13,3781,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3781,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,3821,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,16,0,23,30.4,0,23,0,0
1819,13,3821,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3821,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3861,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,15,0,17,11.8,0,15,2,0
1819,13,3861,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3861,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,3901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,33,0,35,5.7,0,35,0,0
1819,13,3901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,13,3941,High Minority/High Poverty/Title I,10,School Chart,Teachers,3,28,0,31,9.7,0,30,1,0
1819,13,3941,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,13,3941,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,13,3981,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,30,0,36,16.7,0,34,2,0
1819,13,3981,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,3981,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,4000,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,14,4,0,18,77.8,0,0,18,0
1819,13,4000,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,4000,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,4001,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,37,0,40,7.5,0,39,1,0
1819,13,4001,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,4001,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,4010,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,4,0,0,4,100,0,0,4,0
1819,13,4010,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
