year,district_number,LOCATION_DISTRICT,LOC_DISTRICT_NAME,district_name,school_number,school_name_l,school_name_s,website,collocated_number,PHONE_NUMBER,PHYSICAL_ADDRESS,PHYSICAL_CITY,PHYSICAL_STATE,PHYSICAL_ZIP,PRINCIPAL_LAST,PRINCIPAL_FIRST,PRINCIPAL_MI,LATITUDE,LONGITUDE,magnet_status,magnet_specialty,charter,title1,alt_schl,school_type,grade_1819,improvement_rating,final_pct,federal_index,gr_frmINDV,Feeder_School_flag,Receiving_Distenrl,Receiving_Schlenrl,TSI,CSI,total_students,Teacher_Count,CEP_Percentage,receiver_School_flag,feeder_distenrl,feeder_schlenrl,feeder_name,receiving_name
1819,41,41,MANATEE,MANATEE,0072,BAYSHORE HIGH SCHOOL,BAYSHORE HIGH SCHOOL,,410072,(941)751-7004,5401 34TH ST W,BRADENTON,FL,34210-3438,BUTLER,WENDELL,,27.44370,-82.59339,Z,Z,NO,YES,N,High School,C,,47,46,75.8,N,,,Y,N,1495,80,87.8,,,,,
1819,41,41,MANATEE,MANATEE,0541,BLACKBURN ELEMENTARY SCHOOL,BLACKBURN ELEMENTARY SCHOOL,,410541,(941)723-4800,3904 17TH ST E,PALMETTO,FL,34221-9501,SINGLETON,LATRINA,,27.53094,-82.52501,Z,Z,NO,YES,N,Elementary School,B,,60,62,,N,,,N,N,516,34,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0411,BLANCHE H. DAUGHTREY ELEMENTARY,BLANCHE H. DAUGHTREY ELEMENTARY,,410411,(941)751-7023,515 63RD AVE E,BRADENTON,FL,34203-7614,BENCH,SHELBY,,27.43027,-82.55748,S,F,NO,YES,N,Elementary School,C,,49,50,,N,,,Y,N,737,45,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0651,BRADEN RIVER ELEMENTARY SCHOOL,BRADEN RIVER ELEMENTARY SCHOOL,,410651,(941)751-7012,6125 RIVER CLUB BLVD,BRADENTON,FL,34202-9325,BENNETT,JOSH,,27.43033,-82.43455,Z,Z,NO,NO,N,Elementary School,A,,66,68,,N,,,N,N,621,42,32.2,,,,,
1819,41,41,MANATEE,MANATEE,0762,BRADEN RIVER HIGH SCHOOL,BRADEN RIVER HIGH SCHOOL,,410762,(941)751-8230,6545 SR 70 E,BRADENTON,FL,34203-6875,SCARBROUGH,SHARON,,27.45366,-82.48347,Z,Z,NO,NO,N,High School,A,,63,63,91.7,N,,,N,N,2036,99,34.8,,,,,
1819,41,41,MANATEE,MANATEE,0652,BRADEN RIVER MIDDLE SCHOOL,BRADEN RIVER MIDDLE SCHOOL,,410652,(941)751-7080,6215 RIVER CLUB BLVD,BRADENTON,FL,34202-9303,ZENON-RICHARDSON,KIM,,27.43034,-82.43430,Z,Z,NO,NO,N,Middle School,B,,61,60,,N,,,Y,N,1075,61,51.5,,,,,
1819,41,41,MANATEE,MANATEE,0842,BUFFALO CREEK MIDDLE SCHOOL,BUFFALO CREEK MIDDLE SCHOOL,,410842,(941)721-2260,7320 69TH ST E,PALMETTO,FL,34221-9035,SCARBOROUGH,BRADLEY,,27.57564,-82.48859,Z,Z,NO,NO,N,Middle School,B,,56,56,,N,,,Y,N,1221,64,50.4,,,,,
1819,41,41,MANATEE,MANATEE,0711,CARLOS E. HAILE MIDDLE SCHOOL,CARLOS E. HAILE MIDDLE SCHOOL,,410711,(941)714-7240,9501 FL 64,BRADENTON,FL,34212-9238,BARLAUG,KATE,,27.48908,-82.44679,Z,Z,NO,NO,N,Middle School,A,,65,63,,N,,,Y,N,1231,68,35.5,,,,,
1819,41,41,MANATEE,MANATEE,0761,ELECTA LEE MAGNET MIDDLE SCHOOL,ELECTA LEE MAGNET MIDDLE,,410761,(941)727-6500,4000 53RD AVE W,BRADENTON,FL,34210-3474,COOPER,SCOTT,,27.44551,-82.60142,S,F,NO,YES,N,Middle School,C,,49,48,,N,,,Y,N,1057,62,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0621,FLORINE J ABEL ELEMENTARY SCHOOL,FLORINE J ABEL ELEMENTARY SCHOOL,,410621,(941)751-7040,7100 MADONNA PL,SARASOTA,FL,34243-1206,HORNER,JAMES,,27.41373,-82.55192,Z,Z,NO,YES,N,Elementary School,B,,54,53,,N,,,N,N,526,40,99.6,,,,,
1819,41,41,MANATEE,MANATEE,0571,FRANCES WAKELAND ELEMENTARY SCHOOL,FRANCES WAKELAND ELEMENTARY SCHOOL,,410571,(941)741-3358,2121 26TH AVE E,BRADENTON,FL,34208-7711,MENDOZA,MARIO,,27.47778,-82.53770,S,D,NO,NO,N,Elementary School,C,,51,54,,N,,,Y,N,476,34,57.6,,,,,
1819,41,41,MANATEE,MANATEE,0781,FREEDOM ELEMENTARY SCHOOL,FREEDOM ELEMENTARY SCHOOL,,410781,(941)708-4990,9515 E STATE ROAD 64,BRADENTON,FL,34212-9238,GRIMES,GUY,,27.48576,-82.44747,Z,Z,NO,NO,N,Elementary School,B,,58,59,,N,,,Y,N,769,52,51.6,,,,,
1819,41,41,MANATEE,MANATEE,0271,G D ROGERS GARDEN- BULLOCK ELEMENTARY,G D ROGERS GARDEN- BULLOCK ELEMENTARY,,410271,(941)209-7540,515 13TH AVE W,BRADENTON,FL,34205-8401,STREAM,PAT,,27.48666,-82.56749,Z,Z,NO,YES,N,Elementary School,C,,51,53,,N,,,N,N,514,45,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0701,GENE WITT ELEMENTARY SCHOOL,GENE WITT ELEMENTARY SCHOOL,,410701,(941)741-3628,200 RYE RD E,BRADENTON,FL,34212-9554,MARSHALL,DAVID,,27.49802,-82.38568,Z,Z,NO,NO,N,Elementary School,A,,68,70,,N,,,N,N,778,49,24.4,,,,,
1819,41,41,MANATEE,MANATEE,0771,GILBERT W MCNEAL ELEMENTARY SCHOOL,GILBERT W MCNEAL ELEM SCHOOL,,410771,(941)751-8165,6325 LORRAINE RD,LAKEWOOD RANCH,FL,34202-6702,MCGREW,CHERYL,,27.42498,-82.39438,Z,Z,NO,NO,N,Elementary School,A,,69,68,,N,,,N,N,778,50,25.7,,,,,
1819,41,41,MANATEE,MANATEE,0601,H. S. MOODY ELEMENTARY SCHOOL,H. S. MOODY ELEMENTARY SCHOOL,,410601,(941)741-3170,5425 38TH AVE W,BRADENTON,FL,34209-6013,STANCIL,TINA,,27.46711,-82.61741,Z,Z,NO,YES,N,Elementary School,C,,43,45,,N,,,Y,N,618,44,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0731,HORIZONS ACADEMY,HORIZONS ACADEMY,,410731,(941)714-7470,1910 27TH ST E,BRADENTON,FL,34208-7423,HIRD,JAMES,,27.48278,-82.53396,Z,Z,NO,NO,A,Combination School,,M,36,14,27.1,N,,,Y,Y,283,22,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0631,IDA M. STEWART ELEMENTARY SCHOOL,IDA M. STEWART ELEMENTARY SCHL,,410631,(941)741-3176,7905 15TH AVE NW,BRADENTON,FL,34209-9757,HOUGLAND,JOE,,27.51154,-82.64166,Z,Z,NO,NO,N,Elementary School,A,,66,61,,N,,,Y,N,428,30,34.6,,,,,
1819,41,41,MANATEE,MANATEE,2124,IMAGINE CHARTER AT LAKEWOOD RANCH,IMAGINE CHARTER AT LAKEWOOD RANCH,,412124,(941)750-0900,10535 PORTAL CROSSING,BRADENTON,FL,34211-4903,QUINONES,SELENIA,,27.48227,-82.43686,Z,Z,YES,NO,N,Combination School,B,,58,59,,N,,,Y,N,541,30,47.7,,,,,
1819,41,41,MANATEE,MANATEE,2123,IMAGINE CHARTER SCHOOL AT NORTH MANATEE,IMAGINE CHARTER SCHOOL AT NORTH MANATEE,,412123,(941)981-5345,9275 49TH AVE E,PALMETTO,FL,34221-8932,KELLY,ERIN,,27.59757,-82.51436,Z,Z,YES,NO,N,Combination School,C,,52,53,,N,,,Y,N,607,41,50.1,,,,,
1819,41,41,MANATEE,MANATEE,0521,JAMES TILLMAN ELEMENTARY MAGNET SCHOOL,JAMES TILLMAN ELEMENTARY MAGNET SCHOOL,,410521,(941)723-4833,1415 29TH ST E,PALMETTO,FL,34221-2418,MASSI-BLACKMORE,MARLA,,27.53879,-82.55048,S,O,NO,YES,N,Elementary School,B,,54,55,,N,,,Y,N,616,40,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0221,JESSIE P. MILLER ELEMENTARY SCHOOL,JESSIE P. MILLER ELEM. SCHOOL,,410221,(941)741-3300,601 43RD ST W,BRADENTON,FL,34209-3912,BOYES,SCOTT,,27.49387,-82.60285,Z,Z,NO,NO,N,Elementary School,B,,55,57,,N,,,Y,N,737,50,67.6,,,,,
1819,41,41,MANATEE,MANATEE,2019,JUST FOR GIRLS ELEMENTARY SCHOOL,JUST FOR GIRLS ELEMENTARY SCHOOL,,412019,(941)293-3954,1011 21ST ST E,BRADENTON,FL,34208-2927,VOLLMER,KRISTIN,,27.49016,-82.53792,Z,Z,NO,YES,A,Elementary School,,M,40,27,,N,,,Y,Y,78,7,97.4,,,,,
1819,41,41,MANATEE,MANATEE,2007,JUST FOR GIRLS MIDDLE SCHOOL,JUST FOR GIRLS MIDDLE SCHOOL,,412007,(941)722-1475,1500 10TH ST W,PALMETTO,FL,34221-3604,RALPH,DEE,,27.52184,-82.58291,Z,Z,NO,NO,A,Middle School,,M,29,21,,N,,,Y,Y,32,4,93.8,,,,,
1819,41,41,MANATEE,MANATEE,0721,LAKEWOOD RANCH HIGH SCHOOL,LAKEWOOD RANCH HIGH SCHOOL,,410721,(941)727-6100,5500 LAKEWOOD RANCH BLVD,BRADENTON,FL,34211-2100,DAHLQUIST,DUSTIN,,27.44377,-82.43799,Z,Z,NO,NO,N,High School,A,,67,67,94.9,N,,,N,N,2439,105,21.8,,,,,
1819,41,41,MANATEE,MANATEE,2173,LINCOLN MEMORIAL ACADEMY,LINCOLN MEMORIAL ACADEMY,,412173,(941)721-6840,305 17TH ST E,PALMETTO,FL,34221-3322,KING,RODNEY,,27.52755,-82.56202,Z,Z,YES,YES,N,Middle School,D,,39,42,,N,,,Y,Y,468,29,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0691,LOUISE R JOHNSON K-8 SCHOOL OF INTERNATIONAL STUDIES,LOUISE R JOHNSON K-8 INTERNATIONAL STUDIES,,410691,(941)741-3344,2121 26TH AVE E,BRADENTON,FL,34208-7711,LOSADA,ANTHONY,,27.47778,-82.53770,S,D,NO,NO,N,Middle School,A,,72,72,,N,,,N,N,499,32,54.9,,,,,
1819,41,41,MANATEE,MANATEE,2121,MANATEE CHARTER SCHOOL,MANATEE CHARTER SCHOOL,,412121,(941)465-4296,4550 30TH ST E,BRADENTON,FL,34203-3854,BRETT,BONNIE,,27.45734,-82.52599,Z,Z,YES,YES,N,Combination School,C,,49,51,,N,,,N,N,403,33,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0151,MANATEE ELEMENTARY SCHOOL,MANATEE ELEMENTARY SCHOOL,,410151,(941)741-3319,1609 6TH AVE E,BRADENTON,FL,34208-1439,VANOVERBEKE,TAMI,,27.49549,-82.54517,S,H,NO,YES,N,Elementary School,B,,54,54,,N,,,N,N,414,35,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0181,MANATEE HIGH SCHOOL,MANATEE HIGH SCHOOL,,410181,(941)714-7300,902 33RD STREET CT W,BRADENTON,FL,34205-3217,UNDERHILL,DAVID,,27.49206,-82.59530,Z,Z,NO,NO,N,High School,B,,57,58,82.8,N,,,Y,N,2251,108,54.6,,,,,
1819,41,41,MANATEE,MANATEE,0000,MANATEE SCHOOL DISTRICT,,,,,215 MANATEE AVE W,BRADENTON,FL,34205-8840,Saunders,Cynthia,,27.49481,-82.56474,,,,,,,B,,61,61,83.2,,,,,,49310,3174,61.2,,,,,
1819,41,41,MANATEE,MANATEE,2104,MANATEE SCHOOL FOR THE ARTS,MANATEE SCHOOL FOR THE ARTS,,412104,(941)721-6800,700 HABEN BLVD,PALMETTO,FL,34221-4173,JONES,WILLIAM,,27.51740,-82.55024,Z,Z,YES,NO,N,Combination School,B,,60,60,94.0,N,,,Y,N,2135,116,53.3,,,,,
1819,41,41,MANATEE,MANATEE,2101,MANATEE SCHOOL OF ARTS/SCIENCES,MANATEE SCHL OF ARTS/SCIENCES,,412101,(941)755-5012,3700 32ND ST W,BRADENTON,FL,34205-2708,JONES,CLINTON,,27.46758,-82.59488,Z,Z,YES,YES,N,Combination School,C,,45,46,,N,,,Y,N,173,13,97.7,,,,,
1819,41,41,MANATEE,MANATEE,7004,MANATEE VIRTUAL SCHOOL ( VIRTUAL FRANCHISE),MANATEE VIRTUAL SCHOOL ( VIRTUAL FRANCHISE),,417004,(941)708-4971,1400 1ST AVE E,PALMETTO,FL,34221-4027,GORDON,DOUGLAS,,27.49485,-82.56468,Z,Z,NO,NO,N,High School,A,,73,62,70.8,N,,,N,N,45,.,4.4,,,,,
1819,41,41,MANATEE,MANATEE,0741,MARJORIE G. KINNAN ELEMENTARY SCHOOL,MARJORIE G. KINNAN ELEMENTARY SCHOOL,,410741,(941)358-2888,3415 TALLEVAST RD,SARASOTA,FL,34243-3969,HOCKENBURY,PAUL,,27.40491,-82.52073,Z,Z,NO,NO,N,Elementary School,C,,48,49,,N,,,Y,N,643,42,62.8,,,,,
1819,41,41,MANATEE,MANATEE,0611,MARTHA B. KING MIDDLE SCHOOL,MARTHA B. KING MIDDLE SCHOOL,,410611,(941)798-6820,600 75TH ST NW,BRADENTON,FL,34209-7204,KREILING,KRISTIN,,27.50440,-82.63779,Z,Z,NO,NO,N,Middle School,B,,54,53,,N,,,Y,N,1111,62,67.4,,,,,
1819,41,41,MANATEE,MANATEE,0231,MYAKKA CITY ELEMENTARY SCHOOL,MYAKKA CITY ELEMENTARY SCHOOL,,410231,(941)708-5515,37205 MANATEE AVE,MYAKKA CITY,FL,34251-0038,RICKS,CAROL,,27.35131,-82.16139,Z,Z,NO,NO,N,Elementary School,A,,69,69,,N,,,N,N,266,19,61.3,,,,,
1819,41,41,MANATEE,MANATEE,2122,OASIS MIDDLE SCHOOL,OASIS MIDDLE SCHOOL,,412122,(941)749-1979,6417 3RD AVE W,BRADENTON,FL,34209-2314,BAILEY,EDNA,,27.46391,-82.59428,Z,Z,YES,YES,N,Middle School,B,,59,57,,N,,,N,N,119,8,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0261,ONECO ELEMENTARY SCHOOL,ONECO ELEMENTARY SCHOOL,,410261,(941)751-7018,5214 22ND STREET CT E,BRADENTON,FL,34203-4222,ORGANEK,KIM,,27.44785,-82.53723,Z,Z,NO,YES,N,Elementary School,D,,40,43,,N,,,Y,Y,615,42,100.0,,,,,
1819,41,41,MANATEE,MANATEE,2004,PACE CENTER FOR GIRLS,PACE CENTER FOR GIRLS,,412004,(941)751-4566,3508 26TH ST W,BRADENTON,FL,34205-3502,WICK MAVIS,AMY,,27.46870,-82.58809,Z,Z,NO,NO,N,DJJ School,,,,19,*,N,,,Y,Y,56,5,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0281,PALM VIEW K-8 SCHOOL,PALM VIEW K-8 SCHOOL,,410281,(941)723-4812,6025 BAYSHORE RD,PALMETTO,FL,34221-9163,JOHNSON,KATHTHEA,,27.56745,-82.55746,Z,Z,NO,YES,N,Elementary School,A,,63,62,,N,,,N,N,389,33,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0291,PALMA SOLA ELEMENTARY SCHOOL,PALMA SOLA ELEMENTARY SCHOOL,,410291,(941)741-3179,6806 5TH AVE NW,BRADENTON,FL,34209-2213,GRIMES,JENNIE,,27.50415,-82.63066,Z,Z,NO,NO,N,Elementary School,B,,54,56,,N,,,Y,N,623,43,53.1,,,,,
1819,41,41,MANATEE,MANATEE,2131,PALMETTO CHARTER SCHOOL,PALMETTO CHARTER SCHOOL,,412131,(941)723-3711,1607 17TH ST W,PALMETTO,FL,34221-6151,BUSTLE,BRIAN,,27.52859,-82.58441,Z,Z,YES,NO,N,Combination School,A,,76,76,,N,,,N,N,364,24,23.1,,,,,
1819,41,41,MANATEE,MANATEE,0301,PALMETTO ELEMENTARY SCHOOL,PALMETTO ELEMENTARY SCHOOL,,410301,(941)723-4822,1540 10TH ST W,PALMETTO,FL,34221-3604,MEALOR,MICHELLE,,27.52241,-82.58370,Z,Z,NO,YES,N,Elementary School,C,,52,53,,N,,,Y,N,732,48,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0351,PALMETTO HIGH SCHOOL,PALMETTO HIGH SCHOOL,,410351,(941)723-4848,1200 17TH ST W,PALMETTO,FL,34221-2933,AUCKERMAN,CARL,,27.53032,-82.57830,Z,Z,NO,NO,N,High School,C,,48,47,87.9,N,,,Y,N,2231,103,54.7,,,,,
1819,41,41,MANATEE,MANATEE,2056,PALMSHORES BEHAVIOR HEALTH CENTER,PALMSHORES BEHAVIOR HEALTH CENTER,,412056,(941)792-2222,1324 37TH AVE EAST,BRADENTON,FL,34208-4555,MURPHY,CATHERINE,,27.46545,-82.54964,Z,Z,NO,NO,A,Combination School,,M,37,,8.3,N,,,,,64,4,0.0,,,,,
1819,41,41,MANATEE,MANATEE,0752,R. DAN NOLAN MIDDLE SCHOOL,R. DAN NOLAN MIDDLE SCHOOL,,410752,(941)751-8200,6615 GREENBROOK BLVD,BRADENTON,FL,34202-6707,BOICE,SCOT,,27.42411,-82.39440,Z,Z,NO,NO,N,Middle School,A,,72,72,,N,,,Y,N,1167,62,23.1,,,,,
1819,41,41,MANATEE,MANATEE,0381,ROBERT H. PRINE ELEMENTARY SCHOOL,ROBERT H. PRINE ELEM. SCHOOL,,410381,(941)751-7006,3801 SOUTHERN PKWY W,BRADENTON,FL,34205-1917,MENARD,LYNNE,,27.47199,-82.59681,Z,Z,NO,YES,N,Elementary School,C,,43,45,,N,,,Y,N,762,53,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0801,ROBERT WILLIS ELEMENTARY SCHOOL,ROBERT WILLIS ELEMENTARY SCHOOL,,410801,(941)316-8245,14705 THE MASTERS AVE,LAKEWOOD RANCH,FL,34202-5906,PRICE,KATHY,,27.39868,-82.39290,Z,Z,NO,NO,N,Elementary School,A,,74,75,,N,,,N,N,775,48,19.5,,,,,
1819,41,41,MANATEE,MANATEE,2120,ROWLETT MIDDLE ACADEMY,ROWLETT MIDDLE ACADEMY,,412120,(941)462-4100,400 30TH AVE W,BRADENTON,FL,34205-8017,CLARK,JAMARA,,27.47439,-82.56612,Z,Z,YES,NO,N,Middle School,A,,68,66,,N,,,Y,N,502,29,35.7,,,,,
1819,41,41,MANATEE,MANATEE,0421,SAMOSET ELEMENTARY SCHOOL,SAMOSET ELEMENTARY SCHOOL,,410421,(941)708-6400,3300 19TH ST E,BRADENTON,FL,34208-4300,MASON,MARIBETH,,27.47034,-82.54174,Z,Z,NO,YES,N,Elementary School,B,,54,55,,N,,,N,N,587,42,100.0,,,,,
1819,41,41,MANATEE,MANATEE,2083,SCHOOL OF ACADEMIC AND BEHAVIORAL LEARNING EXCELLENCE (SABLE),SABLE,,412083,(941)209-6579,6423 9TH ST E,BRADENTON,FL,34203-7641,COX,NICOLE,,27.42659,-82.55285,Z,Z,NO,NO,A,Combination School,,M,31,,,N,,,,,12,5,91.7,,,,,
1819,41,41,MANATEE,MANATEE,0671,SEA BREEZE ELEMENTARY SCHOOL,SEA BREEZE ELEMENTARY SCHOOL,,410671,(941)741-3190,3601 71ST ST W,BRADENTON,FL,34209-5305,SANDER,GREG,,27.47089,-82.63152,Z,Z,NO,YES,N,Elementary School,C,,49,53,,N,,,Y,N,626,47,96.5,,,,,
1819,41,41,MANATEE,MANATEE,0431,SOUTHEAST HIGH SCHOOL,SOUTHEAST HIGH SCHOOL,,410431,(941)741-3366,1200 37TH AVE E,BRADENTON,FL,34208-4553,FAISON,ROSA,,27.46756,-82.55108,Z,Z,NO,YES,N,High School,C,,51,50,79.5,N,,,Y,N,1701,85,88.2,,,,,
1819,41,41,MANATEE,MANATEE,2141,STATE COLLEGE OF FLORIDA COLLEGIATE SCHOOL,STATE COLLEGE OF FLORIDA COLLEGIATE SCHOOL,,412141,(941)752-5491,5840 26TH ST W,BRADENTON,FL,34207-3522,MONOD,KELLY,,27.43698,-82.58775,Z,Z,YES,NO,N,Combination School,A,,76,78,95.3,N,,,N,N,521,20,33.0,,,,,
1819,41,41,MANATEE,MANATEE,0681,TARA ELEMENTARY SCHOOL,TARA ELEMENTARY SCHOOL,,410681,(941)751-7660,6950 LINGER LODGE RD E,BRADENTON,FL,34203-7876,CAMPBELL,LAURA,,27.43132,-82.47203,Z,Z,NO,NO,N,Elementary School,B,,57,58,,N,,,N,N,725,49,57.5,,,,,
1819,41,41,MANATEE,MANATEE,2102,TEAM SUCCESS A SCHOOL OF EXCELLENCE,TEAM SUCCESS A SCHOOL OF EXCELLENCE,,412102,(941)714-7260,202 13TH AVE E,BRADENTON,FL,34208-3246,HOWE,NICOLE,,27.48639,-82.55997,Z,Z,YES,YES,N,Combination School,A,,73,72,,N,,,N,N,776,47,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0791,VIRGIL MILLS ELEMENTARY SCHOOL,VIRGIL MILLS ELEMENTARY SCHOOL,,410791,(941)721-2140,7200 69TH ST E,PALMETTO,FL,34221-9077,MENNES,JIM,,27.57535,-82.49021,Z,Z,NO,NO,N,Elementary School,B,,61,62,,N,,,N,N,1231,74,37.5,,,,,
1819,41,41,MANATEE,MANATEE,2161,VISIBLE MEN ACADEMY,VISIBLE MEN ACADEMY,,412161,(941)758-7588,921 63RD AVE E,BRADENTON,FL,34203-7727,PHILLIPS (INTERIM),NEAL,,27.42934,-82.55440,Z,Z,YES,YES,N,Elementary School,B,,54,48,,N,,,Y,N,102,1,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0581,W. D. SUGG MIDDLE SCHOOL,W. D. SUGG MIDDLE SCHOOL,,410581,(941)741-3157,3801 59TH ST W,BRADENTON,FL,34209-6050,MCDONALD,ANN,,27.46895,-82.61843,Z,Z,NO,YES,N,Middle School,B,,56,55,,N,,,Y,N,819,47,100.0,,,,,
1819,41,41,MANATEE,MANATEE,0641,WILLIAM H. BASHAW ELEMENTARY,WILLIAM H. BASHAW ELEMENTARY,,410641,(941)741-3307,3515 57TH ST E,BRADENTON,FL,34208-6807,MENDOZA,MARIO,,27.46812,-82.48933,Z,Z,NO,NO,N,Elementary School,C,,53,54,,N,,,Y,N,624,44,69.2,,,,,
1819,41,41,MANATEE,MANATEE,2171,WILLIAM MONROE ROWLETT ACADEMY FOR ARTS AND COMMUNICATION,WILLIAM MONROE ROWLETT ACADEMY ARTS/COMMUNIC,,412171,(941)708-6100,3500 9TH ST E,BRADENTON,FL,34208,FRADLEY,CHUCK,,27.46893,-82.55624,S,F,YES,NO,N,Elementary School,A,,62,62,,N,,,Y,N,918,63,40.1,,,,,
1819,42,42,MARION,MARION,0071,ANTHONY ELEMENTARY SCHOOL,ANTHONY ELEMENTARY SCHOOL,,420071,(352)671-6000,9501 NE JACKSONVILLE RD,ANTHONY,FL,32617-3203,JOHNSON,JAMES,,29.28885,-82.11025,Z,Z,NO,YES,N,Elementary School,C,,45,50,,N,,,Y,N,391,27,100.0,,,,,
1819,42,42,MARION,MARION,0091,BELLEVIEW ELEMENTARY SCHOOL,BELLEVIEW ELEMENTARY SCHOOL,,420091,(352)671-6100,5556 SE COUNTY HIGHWAY 484,BELLEVIEW,FL,34420-4380,VARNER,STACEY,,29.05289,-82.05850,Z,Z,NO,YES,N,Elementary School,C,,43,43,,N,,,Y,N,701,45,100.0,,,,,
1819,42,42,MARION,MARION,0661,BELLEVIEW HIGH SCHOOL,BELLEVIEW HIGH SCHOOL,,420661,(352)671-6210,10400 SE 36TH AVE,BELLEVIEW,FL,34420-2859,GUEST,HEATHER,,29.07380,-82.09060,P,O,NO,YES,N,High School,B,,55,55,82.5,N,,,Y,N,1600,74,58.9,,,,,
1819,42,42,MARION,MARION,0631,BELLEVIEW MIDDLE SCHOOL,BELLEVIEW MIDDLE SCHOOL,,420631,(352)671-6235,10500 SE 36TH AVE,BELLEVIEW,FL,34420-2866,GARY,DION,,29.06890,-82.08888,P,O,NO,YES,N,Middle School,B,,60,59,,N,,,Y,N,1324,68,64.0,,,,,
1819,42,42,MARION,MARION,0101,BELLEVIEW-SANTOS ELEMENTARY SCHOOL,BELLEVIEW-SANTOS ELEM. SCHOOL,,420101,(352)671-6260,9600 SE US HIGHWAY 441,BELLEVIEW,FL,34420-6218,WHITE,KIM,,29.08266,-82.07979,Z,Z,NO,YES,N,Elementary School,C,,53,55,,N,,,Y,N,509,31,100.0,,,,,
1819,42,42,MARION,MARION,0651,COLLEGE PARK ELEMENTARY SCHOOL,COLLEGE PARK ELEMENTARY SCHOOL,,420651,(352)291-4040,1330 SW 33RD AVE,OCALA,FL,34474-2853,FORSYTH,TERESA,,29.17442,-82.17890,Z,Z,NO,YES,N,Elementary School,C,,42,44,,N,,,Y,N,820,53,100.0,,,,,
1819,42,42,MARION,MARION,0311,DR N H JONES ELEMENTARY SCHOOL,DR N H JONES ELEMENTARY SCHOOL,,420311,(352)671-7260,1900 SW 5TH ST,OCALA,FL,34471-1861,HOULE,JENNIFER,,29.18140,-82.15751,S,G,NO,NO,N,Elementary School,A,,83,83,,N,,,N,N,683,44,32.1,,,,,
1819,42,42,MARION,MARION,0641,DUNNELLON ELEMENTARY SCHOOL,DUNNELLON ELEMENTARY SCHOOL,,420641,(352)465-6710,10235 SW 180TH AVENUE RD,DUNNELLON,FL,34432-4425,ENGLISH,KAREN,,29.13145,-82.40410,Z,Z,NO,YES,N,Elementary School,B,,54,52,,N,,,Y,N,554,40,90.1,,,,,
1819,42,42,MARION,MARION,0521,DUNNELLON HIGH SCHOOL,DUNNELLON HIGH SCHOOL,,420521,(352)465-6745,10055 SW 180TH AVENUE RD,DUNNELLON,FL,34432-4424,MARTIN,WADE,,29.07748,-82.41503,P,O,NO,YES,N,High School,C,,49,50,87.1,N,,,Y,N,1179,57,73.0,,,,,
1819,42,42,MARION,MARION,0172,DUNNELLON MIDDLE SCHOOL,DUNNELLON MIDDLE SCHOOL,,420172,(352)465-6720,21005 CHESTNUT ST,DUNNELLON,FL,34431-6761,SMALLRIDGE,DELBERT,,29.05260,-82.46687,Z,Z,NO,YES,N,Middle School,C,,53,55,,N,,,Y,N,665,36,76.4,,,,,
1819,42,42,MARION,MARION,0181,EAST MARION ELEMENTARY SCHOOL,EAST MARION ELEMENTARY SCHOOL,,420181,(352)671-4810,14550 NE 14TH STREET RD,SILVER SPRINGS,FL,34488-4111,HAMBY,KENDRA,,29.20027,-81.91066,Z,Z,NO,YES,N,Elementary School,C,,42,42,,N,,,Y,N,669,44,100.0,,,,,
1819,42,42,MARION,MARION,0191,EIGHTH STREET ELEMENTARY SCHOOL,EIGHTH STREET ELEMENTARY SCHL,,420191,(352)671-7125,513 SE 8TH ST,OCALA,FL,34471-3757,PRESTIPINO,DAWN,,29.18372,-82.13222,Z,Z,NO,YES,N,Elementary School,A,,70,70,,N,,,N,N,403,28,54.6,,,,,
1819,42,42,MARION,MARION,0561,EMERALD SHORES ELEMENTARY SCHOOL,EMERALD SHORES ELEMENTARY SCHL,,420561,(352)671-4800,404 EMERALD RD,OCALA,FL,34472-3002,HOUSTON,STACY,,29.08206,-82.00642,Z,Z,NO,YES,N,Elementary School,C,,41,46,,N,,,Y,N,644,37,100.0,,,,,
1819,42,42,MARION,MARION,0581,EVERGREEN ELEMENTARY SCHOOL,EVERGREEN ELEMENTARY SCHOOL,,420581,(352)671-4925,4000 W ANTHONY RD,OCALA,FL,34475-1518,KEMP,ASHLEY,,29.22904,-82.14352,Z,Z,NO,YES,N,Elementary School,D,,39,43,,N,,,Y,Y,458,32,100.0,,,,,
